Name;V2 Mit Ventilatin 10 min;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\TempStepResponse\Volt2MitVentilation10min.csv;
Starttime of export;133604232575190000;Freitag, 17. Mai 2024;14:40:57.519
Endtime of export;133604238575190000;Freitag, 17. Mai 2024;14:50:57.519


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

3870;2867;2839;0;2.02256942
3880;2867;2839;0;2.02256942
3890;2867;2839;0;2.02256942
3900;2867;2839;0;2.02256942
3910;2867;2839;0;2.02256942
3920;2867;2839;0;2.02256942
3930;2867;2839;0;2.02256942
3940;2867;2839;0;2.02256942
3950;2867;2839;0;2.02256942
3960;2867;2839;0;2.02256942
3970;2867;2839;0;2.02256942
3980;2867;2839;0;2.02256942
3990;2867;2839;0;2.02256942
4000;2867;2839;0;2.02256942
4010;2867;2839;0;2.02256942
4020;2867;2839;0;2.02256942
4030;2867;2839;0;2.02256942
4040;2867;2839;0;2.02256942
4050;2867;2839;0;2.02256942
4060;2867;2839;0;2.02256942
4070;2867;2839;0;2.02256942
4080;2867;2839;0;2.02256942
4090;2867;2839;0;2.02256942
4100;2867;2839;0;2.02256942
4110;2867;2839;0;2.02256942
4120;2867;2839;0;2.02256942
4130;2867;2839;0;2.02256942
4140;2867;2839;0;2.02256942
4150;2867;2839;0;2.02256942
4160;2867;2839;0;2.02256942
4170;2867;2839;0;2.02256942
4180;2867;2839;0;2.02256942
4190;2867;2839;0;2.02256942
4200;2867;2839;0;2.02256942
4210;2867;2839;0;2.02256942
4220;2867;2839;0;2.02256942
4230;2867;2839;0;2.02256942
4240;2867;2839;0;2.02256942
4250;2867;2839;0;2.02256942
4260;2867;2839;0;2.02256942
4270;2867;2839;0;2.02256942
4280;2867;2839;0;2.02256942
4290;2867;2839;0;2.02256942
4300;2867;2839;0;2.02256942
4310;2867;2839;0;2.02256942
4320;2867;2839;0;2.02256942
4330;2867;2839;0;2.02256942
4340;2867;2839;0;2.02256942
4350;2867;2839;0;2.02256942
4360;2867;2839;0;2.02256942
4370;2867;2839;0;2.02256942
4380;2867;2839;0;2.02256942
4390;2867;2839;0;2.02256942
4400;2867;2839;0;2.02256942
4410;2867;2839;0;2.02256942
4420;2867;2839;0;2.02256942
4430;2867;2839;0;2.02256942
4440;2867;2839;0;2.02256942
4450;2867;2839;0;2.02256942
4460;2867;2839;0;2.02256942
4470;2867;2839;0;2.02256942
4480;2867;2839;0;2.02256942
4490;2867;2839;0;2.02256942
4500;2867;2839;0;2.02256942
4510;2867;2839;0;2.02256942
4520;2867;2839;0;2.02256942
4530;2867;2839;0;2.02256942
4540;2867;2839;0;2.02256942
4550;2867;2839;0;2.02256942
4560;2867;2839;0;2.02256942
4570;2867;2839;0;2.02256942
4580;2867;2839;0;2.02256942
4590;2867;2839;0;2.02256942
4600;2867;2839;0;2.02256942
4610;2867;2839;0;2.02256942
4620;2867;2839;0;2.02256942
4630;2867;2839;0;2.02256942
4640;2867;2839;0;2.02256942
4650;2867;2839;0;2.02256942
4660;2867;2839;0;2.02256942
4670;2867;2839;0;2.02256942
4680;2867;2839;0;2.02256942
4690;2867;2839;0;2.02256942
4700;2866;2839;0;2.02256942
4710;2866;2839;0;2.02256942
4720;2866;2839;0;2.02256942
4730;2866;2839;0;2.02256942
4740;2866;2839;0;2.02256942
4750;2866;2839;0;2.02256942
4760;2866;2839;0;2.02256942
4770;2866;2839;0;2.02256942
4780;2866;2839;0;2.02256942
4790;2866;2839;0;2.02256942
4800;2866;2839;0;2.02256942
4810;2866;2839;0;2.02256942
4820;2866;2839;0;2.02256942
4830;2866;2838;0;2.02256942
4840;2866;2838;0;2.02256942
4850;2866;2838;0;2.02256942
4860;2866;2838;0;2.02256942
4870;2866;2838;0;2.02256942
4880;2866;2838;0;2.02256942
4890;2866;2838;0;2.02256942
4900;2866;2838;0;2.02256942
4910;2866;2838;0;2.02256942
4920;2866;2838;0;2.02256942
4930;2866;2838;0;2.02256942
4940;2866;2838;0;2.02256942
4950;2866;2838;0;2.02256942
4960;2866;2838;0;2.02256942
4970;2866;2838;0;2.02256942
4980;2866;2838;0;2.02256942
4990;2866;2838;0;2.02256942
5000;2866;2838;0;2.02256942
5010;2866;2838;0;2.02256942
5020;2866;2838;0;2.02256942
5030;2866;2838;0;2.02256942
5040;2866;2838;0;2.02256942
5050;2866;2838;0;2.02256942
5060;2866;2838;0;2.02256942
5070;2866;2838;0;2.02256942
5080;2866;2838;0;2.02256942
