Name;V1 Mit Ventilation;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\TempStepResponse\Volt1MitVentilation.csv;
Starttime of export;133604218113190000;Freitag, 17. Mai 2024;14:16:51.319
Endtime of export;133604220669590000;Freitag, 17. Mai 2024;14:21:06.959


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

3890;2317;2307;0;1.03298616
3900;2317;2307;0;1.03298616
3910;2317;2307;0;1.03298616
3920;2317;2307;0;1.03298616
3930;2317;2307;0;1.03298616
3940;2317;2307;0;1.03298616
3950;2317;2307;0;1.03298616
3960;2317;2307;0;1.03298616
3970;2317;2307;0;1.03298616
3980;2317;2307;0;1.03298616
3990;2317;2307;0;1.03298616
4000;2317;2307;0;1.03298616
4010;2317;2307;0;1.03298616
4020;2317;2307;0;1.03298616
4030;2317;2307;0;1.03298616
4040;2317;2307;0;1.03298616
4050;2317;2307;0;1.03298616
4060;2317;2307;0;1.03298616
4070;2317;2307;0;1.03298616
4080;2317;2307;0;1.03298616
4090;2317;2307;0;1.03298616
4100;2317;2307;0;1.03298616
4110;2317;2307;0;1.03298616
4120;2317;2307;0;1.03298616
4130;2317;2307;0;1.03298616
4140;2317;2307;0;1.03298616
4150;2317;2307;0;1.03298616
4160;2317;2307;0;1.03298616
4170;2317;2307;0;1.03298616
4180;2317;2307;0;1.03298616
4190;2317;2307;0;1.03298616
4200;2317;2307;0;1.03298616
4210;2317;2307;0;1.03298616
4220;2317;2307;0;1.03298616
4230;2317;2307;0;1.03298616
4240;2317;2307;0;1.03298616
4250;2317;2307;0;1.03298616
4260;2317;2307;0;1.03298616
4270;2317;2307;0;1.03298616
4280;2317;2307;0;1.03298616
4290;2317;2307;0;1.03298616
4300;2317;2307;0;1.03298616
4310;2317;2307;0;1.03298616
4320;2317;2307;0;1.03298616
4330;2317;2307;0;1.03298616
4340;2317;2307;0;1.03298616
4350;2317;2307;0;1.03298616
4360;2317;2307;0;1.03298616
4370;2317;2307;0;1.03298616
4380;2317;2307;0;1.03298616
4390;2317;2307;0;1.03298616
4400;2317;2307;0;1.03298616
4410;2317;2307;0;1.03298616
4420;2317;2307;0;1.03298616
4430;2317;2307;0;1.03298616
4440;2317;2307;0;1.03298616
4450;2317;2307;0;1.03298616
4460;2317;2307;0;1.03298616
4470;2317;2307;0;1.03298616
4480;2317;2307;0;1.03298616
4490;2317;2307;0;1.03298616
4500;2317;2307;0;1.03298616
4510;2317;2307;0;1.03298616
4520;2317;2307;0;1.03298616
4530;2317;2307;0;1.03298616
4540;2317;2307;0;1.03298616
4550;2317;2307;0;1.03298616
4560;2317;2307;0;1.03298616
4570;2317;2307;0;1.03298616
4580;2317;2307;0;1.03298616
4590;2317;2307;0;1.03298616
4600;2317;2307;0;1.03298616
4610;2317;2307;0;1.03298616
4620;2317;2307;0;1.03298616
4630;2317;2307;0;1.03298616
4640;2317;2307;0;1.03298616
4650;2317;2307;0;1.03298616
4660;2317;2307;0;1.03298616
4670;2317;2307;0;1.03298616
4680;2317;2307;0;1.03298616
4690;2317;2307;0;1.03298616
4700;2317;2307;0;1.03298616
4710;2317;2307;0;1.03298616
4720;2317;2307;0;1.03298616
4730;2317;2307;0;1.03298616
4740;2317;2307;0;1.03298616
4750;2317;2307;0;1.03298616
4760;2317;2307;0;1.03298616
4770;2317;2307;0;1.03298616
4780;2317;2307;0;1.03298616
4790;2317;2307;0;1.03298616
4800;2317;2307;0;1.03298616
4810;2317;2307;0;1.03298616
4820;2317;2307;0;1.03298616
4830;2317;2307;0;1.03298616
4840;2317;2307;0;1.03298616
4850;2317;2307;0;1.03298616
4860;2317;2307;0;1.03298616
4870;2317;2307;0;1.03298616
4880;2317;2307;0;1.03298616
4890;2317;2307;0;1.03298616
4900;2317;2307;0;1.03298616
4910;2317;2307;0;1.03298616
4920;2317;2307;0;1.03298616
4930;2317;2307;0;1.03298616
4940;2317;2307;0;1.03298616
4950;2317;2307;0;1.03298616
4960;2317;2307;0;1.03298616
4970;2317;2307;0;1.03298616
4980;2317;2307;0;1.03298616
4990;2317;2307;0;1.03298616
5000;2317;2307;0;1.03298616
5010;2317;2307;0;1.03298616
5020;2317;2307;0;1.03298616
5030;2317;2307;0;1.03298616
5040;2317;2307;0;1.03298616
5050;2317;2307;0;1.03298616
5060;2317;2307;0;1.03298616
5070;2317;2307;0;1.03298616
5080;2317;2307;0;1.03298616
5090;2317;2307;0;1.03298616
5100;2317;2307;0;1.03298616
5110;2317;2307;0;1.03298616
