Name;YT Scope Project;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\Volt2MitVentilation.csv;
Starttime of export;133601674680170000;Dienstag, 14. Mai 2024;15:37:48.017
Endtime of export;133601676399570000;Dienstag, 14. Mai 2024;15:40:39.957


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

2600;3756;3692;0;1.97916663
2610;3756;3692;0;1.97916663
2620;3756;3692;0;1.97916663
2630;3756;3692;0;1.97916663
2640;3756;3692;0;1.97916663
2650;3756;3692;0;1.97916663
2660;3756;3692;0;1.97916663
2670;3756;3692;0;1.97916663
2680;3756;3692;0;1.97916663
2690;3756;3692;0;1.97916663
2700;3756;3687;0;1.97916663
2710;3756;3687;0;1.97916663
2720;3756;3687;0;1.97916663
2730;3756;3687;0;1.97916663
2740;3756;3687;0;1.97916663
2750;3756;3687;0;1.97916663
2760;3756;3687;0;1.97916663
2770;3756;3687;0;1.97916663
2780;3756;3687;0;1.97916663
2790;3756;3687;0;1.97916663
2800;3756;3687;0;1.97916663
2810;3756;3687;0;1.97916663
2820;3756;3687;0;1.97916663
2830;3756;3687;0;1.97916663
2840;3756;3687;0;1.97916663
2850;3756;3687;0;1.97916663
2860;3756;3687;0;1.97916663
2870;3756;3687;0;1.97916663
2880;3756;3687;0;1.97916663
2890;3756;3687;0;1.97916663
2900;3756;3687;0;1.97916663
2910;3756;3687;0;1.97916663
2920;3756;3687;0;1.97916663
2930;3756;3687;0;1.97916663
2940;3756;3687;0;1.97916663
2950;3756;3687;0;1.97916663
2960;3756;3687;0;1.97916663
2970;3756;3687;0;1.97916663
2980;3756;3687;0;1.97916663
2990;3756;3687;0;1.97916663
3000;3756;3687;0;1.97916663
3010;3756;3687;0;1.97916663
3020;3756;3687;0;1.97916663
3030;3756;3687;0;1.97916663
3040;3756;3687;0;1.97916663
3050;3756;3687;0;1.97916663
3060;3756;3687;0;1.97916663
3070;3756;3687;0;1.97916663
3080;3756;3687;0;1.97916663
3090;3756;3687;0;1.97916663
3100;3756;3687;0;1.97916663
3110;3756;3687;0;1.97916663
3120;3756;3687;0;1.97916663
3130;3756;3687;0;1.97916663
3140;3756;3687;0;1.97916663
3150;3756;3687;0;1.97916663
3160;3756;3687;0;1.97916663
3170;3756;3687;0;1.97916663
3180;3756;3687;0;1.97916663
3190;3756;3687;0;1.97916663
3200;3756;3687;0;1.97916663
3210;3756;3687;0;1.97916663
3220;3756;3687;0;1.97916663
3230;3756;3687;0;1.97916663
3240;3756;3687;0;1.97916663
3250;3756;3687;0;1.97916663
3260;3756;3687;0;1.97916663
3270;3756;3687;0;1.97916663
3280;3756;3687;0;1.97916663
3290;3756;3687;0;1.97916663
3300;3756;3687;0;1.97916663
3310;3756;3687;0;1.97916663
3320;3756;3687;0;1.97916663
3330;3756;3687;0;1.97916663
3340;3756;3687;0;1.97916663
3350;3756;3687;0;1.97916663
3360;3756;3687;0;1.97916663
3370;3756;3687;0;1.97916663
3380;3756;3687;0;1.97916663
3390;3756;3687;0;1.97916663
3400;3756;3687;0;1.97916663
3410;3756;3687;0;1.97916663
3420;3756;3687;0;1.97916663
3430;3756;3687;0;1.97916663
3440;3756;3687;0;1.97916663
3450;3756;3687;0;1.97916663
3460;3756;3687;0;1.97916663
3470;3756;3687;0;1.97916663
3480;3756;3687;0;1.97916663
3490;3756;3687;0;1.97916663
3500;3756;3687;0;1.97916663
3510;3756;3687;0;1.97916663
3520;3756;3687;0;1.97916663
3530;3756;3687;0;1.97916663
3540;3756;3687;0;1.97916663
3550;3756;3687;0;1.97916663
3560;3756;3687;0;1.97916663
3570;3751;3687;0;1.97916663
3580;3751;3687;0;1.97916663
3590;3751;3687;0;1.97916663
3600;3751;3687;0;1.97916663
3610;3751;3687;0;1.97916663
3620;3751;3687;0;1.97916663
3630;3751;3687;0;1.97916663
3640;3751;3687;0;1.97916663
3650;3751;3687;0;1.97916663
3660;3751;3687;0;1.97916663
3670;3751;3687;0;1.97916663
3680;3751;3687;0;1.97916663
3690;3751;3681;0;1.97916663
3700;3751;3681;0;1.97916663
3710;3751;3681;0;1.97916663
3720;3751;3681;0;1.97916663
3730;3751;3681;0;1.97916663
3740;3751;3681;0;1.97916663
3750;3751;3681;0;1.97916663
3760;3751;3681;0;1.97916663
3770;3751;3681;0;1.97916663
3780;3751;3681;0;1.97916663
3790;3751;3681;0;1.97916663
3800;3751;3681;0;1.97916663
3810;3751;3681;0;1.97916663
3820;3751;3681;0;1.97916663
3830;3751;3681;0;1.97916663
3840;3751;3681;0;1.97916663
3850;3751;3681;0;1.97916663
3860;3751;3681;0;1.97916663
3870;3751;3681;0;1.97916663
3880;3751;3681;0;1.97916663
3890;3751;3681;0;1.97916663
